,municipio,ano,uf,area_ha
1944,NOVA TIMBOTEUA,2020,PA,7.9
1945,NOVA TIMBOTEUA,2022,PA,11.7
1946,NOVA UBIRATA,2016,MT,7562.1
1947,NOVA UBIRATA,2017,MT,15740.8
1948,NOVA UBIRATA,2018,MT,12497.5
1949,NOVA UBIRATA,2019,MT,16591.399999999998
1950,NOVA UBIRATA,2020,MT,33728.3
1951,NOVA UBIRATA,2021,MT,16077.3
1952,NOVA UBIRATA,2022,MT,30834.1
1953,NOVA UBIRATA,2023,MT,2951.1000000000004
1954,NOVA UNIAO,2016,RO,7.6
1955,NOVA UNIAO,2017,RO,5.3
1956,NOVA UNIAO,2018,RO,987.9
1957,NOVA UNIAO,2019,RO,2059.4
1958,NOVA UNIAO,2020,RO,750.1
1959,NOVA UNIAO,2021,RO,1092.5
1960,NOVA UNIAO,2022,RO,461.4
1961,NOVA XAVANTINA,2016,MT,1400.7
1962,NOVA XAVANTINA,2017,MT,384.79999999999995
1963,NOVA XAVANTINA,2018,MT,122.19999999999999
1964,NOVO AIRAO,2016,AM,3475.8
1965,NOVO AIRAO,2017,AM,45.2
1966,NOVO AIRAO,2018,AM,606.7
1967,NOVO AIRAO,2019,AM,761.5
1968,NOVO AIRAO,2020,AM,61.1
1969,NOVO AIRAO,2021,AM,238.4
1970,NOVO AIRAO,2022,AM,46.199999999999996
1971,NOVO ARIPUANA,2016,AM,5732.8
1972,NOVO ARIPUANA,2017,AM,11668.0
1973,NOVO ARIPUANA,2018,AM,18094.6
1974,NOVO ARIPUANA,2019,AM,22963.7
1975,NOVO ARIPUANA,2020,AM,12281.7
1976,NOVO ARIPUANA,2021,AM,18957.0
1977,NOVO ARIPUANA,2022,AM,32642.7
1978,NOVO ARIPUANA,2023,AM,2203.1
1979,NOVO HORIZONTE DO NORTE,2016,MT,131.5
1980,NOVO HORIZONTE DO NORTE,2017,MT,17.3
1981,NOVO HORIZONTE DO NORTE,2019,MT,57.0
1982,NOVO HORIZONTE DO NORTE,2020,MT,38.5
1983,NOVO HORIZONTE DO NORTE,2021,MT,57.4
1984,NOVO HORIZONTE DO NORTE,2022,MT,129.5
1985,NOVO HORIZONTE DO OESTE,2018,RO,48.8
1986,NOVO HORIZONTE DO OESTE,2019,RO,83.3
1987,NOVO HORIZONTE DO OESTE,2020,RO,36.4
1988,NOVO HORIZONTE DO OESTE,2021,RO,137.6
1989,NOVO HORIZONTE DO OESTE,2022,RO,108.7
1990,NOVO MUNDO,2016,MT,1323.9
1991,NOVO MUNDO,2017,MT,2151.9
1992,NOVO MUNDO,2018,MT,2175.0
1993,NOVO MUNDO,2019,MT,3108.5
1994,NOVO MUNDO,2020,MT,5381.8
1995,NOVO MUNDO,2021,MT,1167.8
1996,NOVO MUNDO,2022,MT,5975.0
1997,NOVO MUNDO,2023,MT,355.4
1998,NOVO PROGRESSO,2016,PA,13665.6
1999,NOVO PROGRESSO,2017,PA,16002.699999999999
2000,NOVO PROGRESSO,2018,PA,33361.5
2001,NOVO PROGRESSO,2019,PA,55216.1
2002,NOVO PROGRESSO,2020,PA,52259.5
2003,NOVO PROGRESSO,2021,PA,53530.5
2004,NOVO PROGRESSO,2022,PA,66859.1
2005,NOVO PROGRESSO,2023,PA,1338.4
2006,NOVO REPARTIMENTO,2016,PA,5965.4
2007,NOVO REPARTIMENTO,2017,PA,4967.4
2008,NOVO REPARTIMENTO,2018,PA,9257.9
2009,NOVO REPARTIMENTO,2019,PA,12089.1
2010,NOVO REPARTIMENTO,2020,PA,10714.5
2011,NOVO REPARTIMENTO,2021,PA,11384.8
2012,NOVO REPARTIMENTO,2022,PA,8371.3
2013,NOVO REPARTIMENTO,2023,PA,115.0
2014,NOVO SANTO ANTONIO,2016,MT,5581.8
2015,NOVO SANTO ANTONIO,2017,MT,941.3000000000001
2016,NOVO SANTO ANTONIO,2018,MT,1156.2
2017,NOVO SAO JOAQUIM,2017,MT,4680.6
2018,OBIDOS,2016,PA,13988.0
2019,OBIDOS,2017,PA,4683.400000000001
2020,OBIDOS,2018,PA,2115.9
2021,OBIDOS,2019,PA,5156.900000000001
2022,OBIDOS,2020,PA,2463.0
2023,OBIDOS,2021,PA,4624.4
2024,OBIDOS,2022,PA,1809.3
2025,OBIDOS,2023,PA,77.4
2026,OEIRAS DO PARA,2016,PA,2021.7
2027,OEIRAS DO PARA,2017,PA,63.3
2028,OEIRAS DO PARA,2018,PA,272.9
2029,OEIRAS DO PARA,2019,PA,212.0
2030,OEIRAS DO PARA,2020,PA,735.0
2031,OEIRAS DO PARA,2021,PA,166.2
2032,OEIRAS DO PARA,2022,PA,210.9
2033,OIAPOQUE,2017,AP,49.8
2034,OIAPOQUE,2018,AP,72.3
2035,OIAPOQUE,2019,AP,77.1
2036,OIAPOQUE,2020,AP,30.7
2037,OIAPOQUE,2021,AP,26.4
2038,OIAPOQUE,2022,AP,26.4
2039,OIAPOQUE,2023,AP,27.5
2040,ORIXIMINA,2016,PA,3178.7
2041,ORIXIMINA,2017,PA,3495.5
2042,ORIXIMINA,2018,PA,1629.5
2043,ORIXIMINA,2019,PA,2492.7
2044,ORIXIMINA,2020,PA,4370.7
2045,ORIXIMINA,2021,PA,2239.7
2046,ORIXIMINA,2022,PA,3499.8
2047,ORIXIMINA,2023,PA,195.2
2048,OUREM,2016,PA,98.8
2049,OUREM,2017,PA,18.5
2050,OUREM,2018,PA,35.8
2051,OUREM,2019,PA,40.4
2052,OUREM,2021,PA,15.8
2053,OURILANDIA DO NORTE,2016,PA,408.1
2054,OURILANDIA DO NORTE,2017,PA,44143.5
2055,OURILANDIA DO NORTE,2018,PA,1184.4
2056,OURILANDIA DO NORTE,2019,PA,3528.2
2057,OURILANDIA DO NORTE,2020,PA,26799.7
2058,OURILANDIA DO NORTE,2021,PA,781.1
2059,OURILANDIA DO NORTE,2022,PA,2789.6
2060,OURILANDIA DO NORTE,2023,PA,114.80000000000001
2061,OURO PRETO DO OESTE,2016,RO,2302.0
2062,OURO PRETO DO OESTE,2017,RO,1873.1
2063,OURO PRETO DO OESTE,2018,RO,2458.3
2064,OURO PRETO DO OESTE,2019,RO,1978.3999999999999
2065,OURO PRETO DO OESTE,2020,RO,1454.6
2066,OURO PRETO DO OESTE,2021,RO,292.9
2067,OURO PRETO DO OESTE,2022,RO,120.8
2068,OURO PRETO DO OESTE,2023,RO,49.5
2069,PACAJA,2016,PA,7512.0
2070,PACAJA,2017,PA,6425.1
2071,PACAJA,2018,PA,20348.0
2072,PACAJA,2019,PA,21360.2
2073,PACAJA,2020,PA,19436.4
2074,PACAJA,2021,PA,17291.4
2075,PACAJA,2022,PA,17652.6
2076,PACAJA,2023,PA,570.8
2077,PACARAIMA,2016,RR,590.6
2078,PACARAIMA,2019,RR,9202.0
2079,PACARAIMA,2020,RR,45.8
2080,PACO DO LUMIAR,2018,MA,11.5
2081,PALESTINA DO PARA,2016,PA,52.0
2082,PALESTINA DO PARA,2019,PA,40.3
2083,PALESTINA DO PARA,2020,PA,40.5
2084,PALESTINA DO PARA,2021,PA,21.1
2085,PALMEIRANTE,2017,TO,191.29999999999998
2086,PALMEIRANTE,2018,TO,491.9
2087,PALMEIRAS DO TOCANTINS,2016,TO,123.9
2088,PARAGOMINAS,2016,PA,110439.7
2089,PARAGOMINAS,2017,PA,9418.3
2090,PARAGOMINAS,2018,PA,33017.8
2091,PARAGOMINAS,2019,PA,30045.9
2092,PARAGOMINAS,2020,PA,21826.9
2093,PARAGOMINAS,2021,PA,20964.4
2094,PARAGOMINAS,2022,PA,29887.3
2095,PARAGOMINAS,2023,PA,1288.5
2096,PARANAITA,2016,MT,9828.6
2097,PARANAITA,2017,MT,9170.3
2098,PARANAITA,2018,MT,5320.5
2099,PARANAITA,2019,MT,9536.3
2100,PARANAITA,2020,MT,11422.9
2101,PARANAITA,2021,MT,3426.5
2102,PARANAITA,2022,MT,21149.0
2103,PARANAITA,2023,MT,1321.1000000000001
2104,PARANATINGA,2016,MT,4108.4
2105,PARANATINGA,2017,MT,51439.0
2106,PARANATINGA,2018,MT,23558.4
2107,PARANATINGA,2019,MT,53077.1
2108,PARANATINGA,2020,MT,32160.7
2109,PARANATINGA,2021,MT,36182.9
2110,PARANATINGA,2022,MT,47445.6
2111,PARANATINGA,2023,MT,2427.6000000000004
2112,PARAUAPEBAS,2016,PA,3512.7
2113,PARAUAPEBAS,2017,PA,21370.8
2114,PARAUAPEBAS,2018,PA,1190.6999999999998
2115,PARAUAPEBAS,2019,PA,562.0
2116,PARAUAPEBAS,2020,PA,5083.3
2117,PARAUAPEBAS,2021,PA,242.1
2118,PARAUAPEBAS,2022,PA,484.9
2119,PARAUAPEBAS,2023,PA,38.2
2120,PARECIS,2016,RO,1079.2
2121,PARECIS,2017,RO,667.3
2122,PARECIS,2018,RO,1043.4
2123,PARECIS,2019,RO,1758.7
2124,PARECIS,2020,RO,1678.7
2125,PARECIS,2021,RO,797.9
2126,PARECIS,2022,RO,2903.4
2127,PARECIS,2023,RO,302.0
2128,PARINTINS,2016,AM,3088.0
2129,PARINTINS,2017,AM,21.1
2130,PARINTINS,2018,AM,50.800000000000004
2131,PARINTINS,2019,AM,151.3
2132,PARINTINS,2020,AM,420.6
2133,PARINTINS,2021,AM,222.9
2134,PARINTINS,2022,AM,31.700000000000003
2135,PAU DARCO,2016,TO,79.1
2136,PAU DARCO,2017,TO,2235.9
2137,PAU DARCO,2018,TO,306.7
2138,PAU DARCO,2019,PA,93.3
2139,PAU DARCO,2020,TO,1634.6
2140,PAU DARCO,2021,PA,307.9
2141,PAU DARCO,2022,PA,1488.9
2142,PAU DARCO,2023,PA,1015.5999999999999
2143,PAUINI,2016,AM,1313.9
2144,PAUINI,2017,AM,644.2
2145,PAUINI,2018,AM,596.5
2146,PAUINI,2019,AM,859.3
2147,PAUINI,2020,AM,4334.4
2148,PAUINI,2021,AM,3180.8
2149,PAUINI,2022,AM,5529.3
2150,PAUINI,2023,AM,80.8
2151,PEDRA BRANCA DO AMAPARI,2016,AP,132.3
2152,PEDRA BRANCA DO AMAPARI,2019,AP,125.80000000000001
2153,PEDRA BRANCA DO AMAPARI,2020,AP,28.9
2154,PEDRA BRANCA DO AMAPARI,2021,AP,30.8
2155,PEDRA BRANCA DO AMAPARI,2023,AP,9.3
2156,PEDRA PRETA,2017,MT,11.3
2157,PEDRA PRETA,2018,MT,9.7
2158,PEDREIRAS,2016,MA,11.0
2159,PEDRO AFONSO,2017,TO,19.6
2160,PEDRO AFONSO,2018,TO,149.5
2161,PEDRO DO ROSARIO,2016,MA,55.7
2162,PEDRO DO ROSARIO,2020,MA,84.7
2163,PEIXEBOI,2016,PA,11.8
2164,PEIXEBOI,2022,PA,20.4
2165,PEIXEBOI,2023,PA,12.7
2166,PEIXOTO DE AZEVEDO,2016,MT,17832.9
2167,PEIXOTO DE AZEVEDO,2017,MT,42121.8
2168,PEIXOTO DE AZEVEDO,2018,MT,19266.8
2169,PEIXOTO DE AZEVEDO,2019,MT,56967.3
2170,PEIXOTO DE AZEVEDO,2020,MT,45925.7
2171,PEIXOTO DE AZEVEDO,2021,MT,17274.7
2172,PEIXOTO DE AZEVEDO,2022,MT,70913.9
2173,PEIXOTO DE AZEVEDO,2023,MT,3425.7000000000003
2174,PENALVA,2016,MA,38.0
2175,PENALVA,2019,MA,30.6
2176,PENALVA,2020,MA,12.9
2177,PEQUIZEIRO,2017,TO,32.4
2178,PEQUIZEIRO,2020,TO,598.8
2179,PERI MIRIM,2019,MA,41.3
2180,PERITORO,2016,MA,7.4
2181,PERITORO,2017,MA,35.2
2182,PICARRA,2016,PA,174.1
2183,PICARRA,2017,PA,721.2
2184,PICARRA,2018,PA,216.70000000000002
2185,PICARRA,2019,PA,169.4
2186,PICARRA,2020,PA,144.2
2187,PICARRA,2021,PA,73.3
2188,PICARRA,2022,PA,260.7
2189,PIMENTA BUENO,2016,RO,5242.5
2190,PIMENTA BUENO,2017,RO,3721.9
2191,PIMENTA BUENO,2018,RO,3283.1
2192,PIMENTA BUENO,2019,RO,7094.4
2193,PIMENTA BUENO,2020,RO,7923.3
2194,PIMENTA BUENO,2021,RO,6808.9
2195,PIMENTA BUENO,2022,RO,3118.0
2196,PIMENTA BUENO,2023,RO,605.1
2197,PIMENTEIRAS DO OESTE,2016,RO,467.79999999999995
2198,PIMENTEIRAS DO OESTE,2017,RO,972.9999999999999
2199,PIMENTEIRAS DO OESTE,2018,RO,632.1
2200,PIMENTEIRAS DO OESTE,2019,RO,406.0
2201,PIMENTEIRAS DO OESTE,2020,RO,4311.5
2202,PIMENTEIRAS DO OESTE,2021,RO,5061.5
2203,PIMENTEIRAS DO OESTE,2022,RO,3618.0
2204,PIMENTEIRAS DO OESTE,2023,RO,257.9
2205,PINHEIRO,2018,MA,25.2
2206,PINHEIRO,2019,MA,84.1
2207,PINHEIRO,2020,MA,41.2
2208,PINHEIRO,2021,MA,8.8
2209,PIRAPEMAS,2016,MA,10.7
2210,PIRAPEMAS,2017,MA,25.1
2211,PIRAPEMAS,2018,MA,8.2
2212,PIRAQUE,2016,TO,108.4
2213,PIRAQUE,2017,TO,721.1
2214,PIRAQUE,2018,TO,543.5
2215,PIRAQUE,2019,TO,130.89999999999998
2216,PIRAQUE,2020,TO,239.4
2217,PIRAQUE,2021,TO,13.3
2218,PIRAQUE,2022,TO,549.5
2219,PIUM,2016,TO,2389.5
2220,PIUM,2017,TO,13770.9
2221,PIUM,2018,TO,284.2
2222,PLACAS,2016,PA,5428.1
2223,PLACAS,2017,PA,4356.0
2224,PLACAS,2018,PA,4463.8
2225,PLACAS,2019,PA,10126.2
2226,PLACAS,2020,PA,9630.3
2227,PLACAS,2021,PA,9012.2
2228,PLACAS,2022,PA,10231.5
2229,PLACAS,2023,PA,86.0
2230,PLACIDO DE CASTRO,2016,AC,632.9
2231,PLACIDO DE CASTRO,2017,AC,211.7
2232,PLACIDO DE CASTRO,2018,AC,767.7
2233,PLACIDO DE CASTRO,2019,AC,770.9
2234,PLACIDO DE CASTRO,2020,AC,658.6
2235,PLACIDO DE CASTRO,2021,AC,806.7
2236,PLACIDO DE CASTRO,2022,AC,691.0
2237,PLACIDO DE CASTRO,2023,AC,7.6
2238,PLANALTO DA SERRA,2017,MT,184.0
2239,PLANALTO DA SERRA,2018,MT,8.3
2240,POCONE,2016,MT,77.5
2241,POCONE,2017,MT,112.5
2242,POCONE,2019,MT,83.30000000000001
2243,POCONE,2020,MT,17543.4
2244,PONTES E LACERDA,2016,MT,953.9
2245,PONTES E LACERDA,2017,MT,1545.4
2246,PONTES E LACERDA,2018,MT,1410.0
2247,PONTES E LACERDA,2019,MT,11883.1
2248,PONTES E LACERDA,2020,MT,12491.2
2249,PONTES E LACERDA,2021,MT,5100.2
2250,PONTES E LACERDA,2022,MT,3075.5
2251,PONTES E LACERDA,2023,MT,152.1
2252,PORTEL,2016,PA,25264.9
2253,PORTEL,2017,PA,9893.4
2254,PORTEL,2018,PA,18776.1
2255,PORTEL,2019,PA,20276.8
2256,PORTEL,2020,PA,17639.7
2257,PORTEL,2021,PA,35896.4
2258,PORTEL,2022,PA,38034.5
2259,PORTEL,2023,PA,2005.6000000000001
2260,PORTO ACRE,2016,AC,3129.9
2261,PORTO ACRE,2017,AC,227.0
2262,PORTO ACRE,2018,AC,1096.9
2263,PORTO ACRE,2019,AC,2572.3
2264,PORTO ACRE,2020,AC,2732.7999999999997
2265,PORTO ACRE,2021,AC,6082.3
2266,PORTO ACRE,2022,AC,6005.6
2267,PORTO ALEGRE DO NORTE,2016,MT,2276.6
2268,PORTO ALEGRE DO NORTE,2017,MT,9625.9
2269,PORTO ALEGRE DO NORTE,2018,MT,1442.9
2270,PORTO ALEGRE DO NORTE,2019,MT,6733.2
2271,PORTO ALEGRE DO NORTE,2020,MT,1760.0
2272,PORTO ALEGRE DO NORTE,2021,MT,1499.4
2273,PORTO ALEGRE DO NORTE,2022,MT,7553.5
2274,PORTO ALEGRE DO NORTE,2023,MT,529.0
2275,PORTO DE MOZ,2016,PA,1716.1
2276,PORTO DE MOZ,2017,PA,2646.0
2277,PORTO DE MOZ,2018,PA,1040.5
2278,PORTO DE MOZ,2019,PA,3285.3
2279,PORTO DE MOZ,2020,PA,3054.6
2280,PORTO DE MOZ,2021,PA,3481.9
2281,PORTO DE MOZ,2022,PA,3991.3
2282,PORTO DE MOZ,2023,PA,245.1
2283,PORTO DOS GAUCHOS,2016,MT,2666.7
2284,PORTO DOS GAUCHOS,2017,MT,13275.7
2285,PORTO DOS GAUCHOS,2018,MT,7814.9
2286,PORTO DOS GAUCHOS,2019,MT,24967.0
2287,PORTO DOS GAUCHOS,2020,MT,26580.100000000002
2288,PORTO DOS GAUCHOS,2021,MT,26382.6
2289,PORTO DOS GAUCHOS,2022,MT,16915.0
2290,PORTO DOS GAUCHOS,2023,MT,5972.0
2291,PORTO ESPERIDIAO,2016,MT,53.8
2292,PORTO ESPERIDIAO,2017,MT,51.3
2293,PORTO ESPERIDIAO,2018,MT,154.0
2294,PORTO ESPERIDIAO,2019,MT,1619.2
2295,PORTO ESPERIDIAO,2020,MT,1297.0
2296,PORTO ESPERIDIAO,2021,MT,407.7
2297,PORTO ESPERIDIAO,2022,MT,50.6
2298,PORTO ESTRELA,2016,MT,48.0
2299,PORTO ESTRELA,2017,MT,11.9
2300,PORTO FRANCO,2016,MA,26.7
2301,PORTO FRANCO,2017,MA,73.8
2302,PORTO FRANCO,2018,MA,21.4
2303,PORTO GRANDE,2016,AP,358.5
2304,PORTO GRANDE,2017,AP,58.699999999999996
2305,PORTO GRANDE,2018,AP,13.0
2306,PORTO GRANDE,2019,AP,211.6
2307,PORTO GRANDE,2021,AP,24.700000000000003
2308,PORTO GRANDE,2022,AP,8.4
2309,PORTO VELHO,2016,RO,27728.0
2310,PORTO VELHO,2017,RO,32009.9
2311,PORTO VELHO,2018,RO,38714.9
2312,PORTO VELHO,2019,RO,52993.1
2313,PORTO VELHO,2020,RO,52630.4
2314,PORTO VELHO,2021,RO,60825.7
2315,PORTO VELHO,2022,RO,65100.2
2316,PORTO VELHO,2023,RO,5106.0
2317,PORTO WALTER,2016,AC,314.0
2318,PORTO WALTER,2017,AC,78.1
2319,PORTO WALTER,2018,AC,472.0
2320,PORTO WALTER,2019,AC,381.5
2321,PORTO WALTER,2020,AC,247.0
2322,PORTO WALTER,2021,AC,212.7
2323,PORTO WALTER,2022,AC,544.3
2324,PORTO WALTER,2023,AC,84.1
2325,POXOREO,2016,MT,8.9
2326,POXOREO,2017,MT,224.1
2327,PRACUUBA,2016,AP,9.7
2328,PRACUUBA,2017,AP,6.3
2329,PRACUUBA,2018,AP,6.3
2330,PRACUUBA,2019,AP,107.8
2331,PRACUUBA,2023,AP,10.2
2332,PRAIA NORTE,2016,TO,34.9
2333,PRAIA NORTE,2017,TO,13.8
2334,PRAINHA,2016,PA,15291.199999999999
2335,PRAINHA,2017,PA,5081.2
2336,PRAINHA,2018,PA,4901.4
2337,PRAINHA,2019,PA,16156.3
2338,PRAINHA,2020,PA,18865.0
2339,PRAINHA,2021,PA,19180.8
2340,PRAINHA,2022,PA,9959.7
2341,PRAINHA,2023,PA,1059.4
2342,PRESIDENTE DUTRA,2016,MA,8.6
2343,PRESIDENTE DUTRA,2018,MA,23.9
2344,PRESIDENTE FIGUEIREDO,2016,AM,365.2
2345,PRESIDENTE FIGUEIREDO,2017,AM,101.2
2346,PRESIDENTE FIGUEIREDO,2018,AM,597.9
2347,PRESIDENTE FIGUEIREDO,2019,AM,1244.0
2348,PRESIDENTE FIGUEIREDO,2020,AM,762.2
2349,PRESIDENTE FIGUEIREDO,2021,AM,659.9
2350,PRESIDENTE FIGUEIREDO,2022,AM,1293.1
2351,PRESIDENTE FIGUEIREDO,2023,AM,18.6
2352,PRESIDENTE JUSCELINO,2016,MA,82.60000000000001
2353,PRESIDENTE JUSCELINO,2017,MA,82.6
2354,PRESIDENTE JUSCELINO,2018,MA,267.9
2355,PRESIDENTE JUSCELINO,2019,MA,13.2
2356,PRESIDENTE KENNEDY,2016,TO,31.5
2357,PRESIDENTE KENNEDY,2017,TO,7807.7
2358,PRESIDENTE MEDICI,2018,RO,22.3
2359,PRESIDENTE MEDICI,2019,RO,39.7
2360,PRESIDENTE MEDICI,2020,RO,82.2
2361,PRESIDENTE MEDICI,2021,RO,48.4
2362,PRESIDENTE MEDICI,2022,RO,53.1
2363,PRESIDENTE SARNEY,2018,MA,166.5
2364,PRESIDENTE SARNEY,2019,MA,61.2
2365,PRESIDENTE SARNEY,2020,MA,49.099999999999994
2366,PRESIDENTE SARNEY,2022,MA,44.2
2367,PRESIDENTE VARGAS,2018,MA,11.9
2368,PRIMAVERA,2022,PA,15.1
2369,PRIMAVERA DE RONDONIA,2017,RO,97.19999999999999
2370,PRIMAVERA DE RONDONIA,2019,RO,29.7
2371,PRIMAVERA DE RONDONIA,2020,RO,82.5
2372,PRIMAVERA DE RONDONIA,2021,RO,146.5
2373,PRIMAVERA DE RONDONIA,2022,RO,16.6
2374,QUERENCIA,2016,MT,40608.7
2375,QUERENCIA,2017,MT,26882.0
2376,QUERENCIA,2018,MT,32263.1
2377,QUERENCIA,2019,MT,35213.8
2378,QUERENCIA,2020,MT,35372.5
2379,QUERENCIA,2021,MT,9409.4
2380,QUERENCIA,2022,MT,135921.4
2381,QUERENCIA,2023,MT,4009.9
2382,RECURSOLANDIA,2016,TO,273.5
2383,RECURSOLANDIA,2017,TO,283.7
2384,RECURSOLANDIA,2018,TO,77.1
2385,REDENCAO,2016,PA,99.0
2386,REDENCAO,2017,PA,3198.5
2387,REDENCAO,2018,PA,66.2
2388,REDENCAO,2019,PA,93.6
2389,REDENCAO,2020,PA,706.8
2390,REDENCAO,2021,PA,1750.5
2391,REDENCAO,2022,PA,22.7
2392,REDENCAO,2023,PA,29.4
2393,RESERVA DO CABACAL,2016,MT,183.70000000000002
2394,RESERVA DO CABACAL,2017,MT,53.7
2395,RESERVA DO CABACAL,2018,MT,100.6
2396,RESERVA DO CABACAL,2019,MT,42.0
2397,RESERVA DO CABACAL,2020,MT,47.8
2398,RESERVA DO CABACAL,2022,MT,20.6
2399,RIACHINHO,2017,TO,35.699999999999996
2400,RIACHINHO,2019,TO,9.8
2401,RIACHINHO,2020,TO,195.79999999999998
2402,RIACHINHO,2021,TO,15.0
2403,RIACHINHO,2022,TO,19.8
2404,RIBAMAR FIQUENE,2016,MA,122.1
2405,RIBAMAR FIQUENE,2017,MA,51.3
2406,RIBEIRAO CASCALHEIRA,2016,MT,26076.899999999998
2407,RIBEIRAO CASCALHEIRA,2017,MT,6689.3
2408,RIBEIRAO CASCALHEIRA,2018,MT,6255.7
2409,RIBEIRAO CASCALHEIRA,2019,MT,10042.7
2410,RIBEIRAO CASCALHEIRA,2020,MT,2629.0
2411,RIBEIRAO CASCALHEIRA,2021,MT,2332.0
2412,RIBEIRAO CASCALHEIRA,2022,MT,8663.2
2413,RIBEIRAO CASCALHEIRA,2023,MT,589.5
2414,RIO BRANCO,2016,AC,10380.9
2415,RIO BRANCO,2017,AC,1495.3
2416,RIO BRANCO,2018,AC,3621.5
2417,RIO BRANCO,2019,AC,8870.8
2418,RIO BRANCO,2020,AC,7916.7
2419,RIO BRANCO,2021,AC,10649.8
2420,RIO BRANCO,2022,AC,22621.9
2421,RIO BRANCO,2023,AC,411.4
2422,RIO CRESPO,2016,RO,343.7
2423,RIO CRESPO,2017,RO,554.3
2424,RIO CRESPO,2018,RO,434.5
2425,RIO CRESPO,2019,RO,1624.5
2426,RIO CRESPO,2020,RO,288.3
2427,RIO CRESPO,2021,RO,1200.6
2428,RIO CRESPO,2022,RO,442.5
2429,RIO CRESPO,2023,RO,78.8
2430,RIO MARIA,2016,PA,1806.4
2431,RIO MARIA,2017,PA,6752.2
2432,RIO MARIA,2018,PA,317.1
2433,RIO MARIA,2019,PA,941.3
2434,RIO MARIA,2020,PA,2579.4
2435,RIO MARIA,2021,PA,295.5
2436,RIO MARIA,2022,PA,1343.0
2437,RIO PRETO DA EVA,2016,AM,216.79999999999998
2438,RIO PRETO DA EVA,2017,AM,91.6
2439,RIO PRETO DA EVA,2018,AM,186.0
2440,RIO PRETO DA EVA,2019,AM,159.7
2441,RIO PRETO DA EVA,2020,AM,174.4
2442,RIO PRETO DA EVA,2021,AM,44.9
2443,RIO PRETO DA EVA,2022,AM,37.9
2444,RIO PRETO DA EVA,2023,AM,8.6
2445,RODRIGUES ALVES,2016,AC,375.0
2446,RODRIGUES ALVES,2018,AC,881.9
2447,RODRIGUES ALVES,2019,AC,423.9
2448,RODRIGUES ALVES,2020,AC,734.1
2449,RODRIGUES ALVES,2021,AC,697.6
2450,RODRIGUES ALVES,2022,AC,624.4
2451,RODRIGUES ALVES,2023,AC,42.9
2452,ROLIM DE MOURA,2016,RO,10.0
2453,ROLIM DE MOURA,2017,RO,171.4
2454,ROLIM DE MOURA,2018,RO,129.1
2455,ROLIM DE MOURA,2019,RO,267.4
2456,ROLIM DE MOURA,2020,RO,135.9
2457,ROLIM DE MOURA,2021,RO,44.0
2458,ROLIM DE MOURA,2022,RO,99.4
2459,RONDOLANDIA,2016,MT,3271.7
2460,RONDOLANDIA,2017,MT,6819.900000000001
2461,RONDOLANDIA,2018,MT,4202.9
2462,RONDOLANDIA,2019,MT,4611.7
2463,RONDOLANDIA,2020,MT,9279.9
2464,RONDOLANDIA,2021,MT,14126.5
2465,RONDOLANDIA,2022,MT,8884.0
2466,RONDOLANDIA,2023,MT,287.5
2467,RONDON DO PARA,2016,PA,3641.9
2468,RONDON DO PARA,2017,PA,1884.0
2469,RONDON DO PARA,2018,PA,5662.7
2470,RONDON DO PARA,2019,PA,4532.5
2471,RONDON DO PARA,2020,PA,7040.4
2472,RONDON DO PARA,2021,PA,4901.9
2473,RONDON DO PARA,2022,PA,5823.6
2474,RONDON DO PARA,2023,PA,876.6
2475,RONDONOPOLIS,2016,MT,364.8
2476,RONDONOPOLIS,2017,MT,5384.9
2477,RONDONOPOLIS,2018,MT,78.1
2478,RORAINOPOLIS,2016,RR,22970.6
2479,RORAINOPOLIS,2017,RR,2448.7
2480,RORAINOPOLIS,2018,RR,15369.1
2481,RORAINOPOLIS,2019,RR,16872.9
2482,RORAINOPOLIS,2020,RR,11543.7
2483,RORAINOPOLIS,2021,RR,3177.8
2484,RORAINOPOLIS,2022,RR,8012.2
2485,RORAINOPOLIS,2023,RR,2367.5
2486,ROSARIO,2016,MA,225.9
2487,ROSARIO,2017,MA,7.2
2488,ROSARIO,2018,MA,487.8
2489,ROSARIO,2019,MA,18.799999999999997
2490,ROSARIO,2020,MA,21.4
2491,ROSARIO,2022,MA,15.1
2492,RUROPOLIS,2016,PA,1546.4
2493,RUROPOLIS,2017,PA,3065.3
2494,RUROPOLIS,2018,PA,3767.0
2495,RUROPOLIS,2019,PA,11750.0
2496,RUROPOLIS,2020,PA,11700.2
2497,RUROPOLIS,2021,PA,11103.7
2498,RUROPOLIS,2022,PA,6963.1
2499,RUROPOLIS,2023,PA,15.3
2500,SALINOPOLIS,2018,PA,10.7
2501,SALINOPOLIS,2020,PA,13.2
2502,SALTO DO CEU,2018,MT,15.8
2503,SALTO DO CEU,2019,MT,453.5
2504,SALTO DO CEU,2020,MT,267.6
2505,SALTO DO CEU,2021,MT,28.8
2506,SALTO DO CEU,2022,MT,646.9000000000001
2507,SALVATERRA,2018,PA,6.7
2508,SALVATERRA,2021,PA,15.2
2509,SAMPAIO,2016,TO,398.5
2510,SAMPAIO,2017,TO,72.3
2511,SAMPAIO,2018,TO,46.5
2512,SANDOLANDIA,2016,TO,45.9
2513,SANDOLANDIA,2017,TO,659.1999999999999
2514,SANDOLANDIA,2018,TO,492.8
