,municipio,ano,uf,area_ha
7112,NOVA ITARANA,2021.0,BA,5.44
7113,NOVA ITARANA,2022.0,BA,14.63
7114,NOVA LACERDA,2019.0,MT,528.79
7115,NOVA LACERDA,2020.0,MT,1298.6699999999998
7116,NOVA LACERDA,2021.0,MT,1477.08
7117,NOVA LACERDA,2022.0,MT,1240.56
7118,NOVA LARANJEIRAS,2019.0,PR,242.46
7119,NOVA LARANJEIRAS,2020.0,PR,531.97
7120,NOVA LARANJEIRAS,2021.0,PR,525.54
7121,NOVA LARANJEIRAS,2022.0,PR,163.45
7122,NOVA LARANJEIRAS,2023.0,PR,19.9
7123,NOVA LIMA,2020.0,MG,21.07
7124,NOVA LIMA,2021.0,MG,20.13
7125,NOVA MAMORE,2019.0,RO,12675.0
7126,NOVA MAMORE,2020.0,RO,8943.93
7127,NOVA MAMORE,2021.0,RO,10325.95
7128,NOVA MAMORE,2022.0,RO,13829.56
7129,NOVA MAMORE,2023.0,RO,0.0
7130,NOVA MARILANDIA,2019.0,MT,28.92
7131,NOVA MARILANDIA,2020.0,MT,126.32
7132,NOVA MARILANDIA,2021.0,MT,105.56
7133,NOVA MARILANDIA,2022.0,MT,1444.9899999999998
7134,NOVA MARINGA,2019.0,MT,3060.07
7135,NOVA MARINGA,2020.0,MT,2541.23
7136,NOVA MARINGA,2021.0,MT,5086.85
7137,NOVA MARINGA,2022.0,MT,7035.48
7138,NOVA MARINGA,2023.0,MT,0.0
7139,NOVA MODICA,2022.0,MG,18.98
7140,NOVA MONTE VERDE,2019.0,MT,4024.62
7141,NOVA MONTE VERDE,2020.0,MT,2030.68
7142,NOVA MONTE VERDE,2021.0,MT,2695.63
7143,NOVA MONTE VERDE,2022.0,MT,4541.49
7144,NOVA MONTE VERDE,2023.0,MT,0.0
7145,NOVA MUTUM,2019.0,MT,3330.24
7146,NOVA MUTUM,2020.0,MT,518.5
7147,NOVA MUTUM,2021.0,MT,1165.3799999999999
7148,NOVA MUTUM,2022.0,MT,1317.22
7149,NOVA NAZARE,2019.0,MT,2558.5699999999997
7150,NOVA NAZARE,2020.0,MT,129.14000000000001
7151,NOVA NAZARE,2021.0,MT,279.4
7152,NOVA NAZARE,2022.0,MT,51.47
7153,NOVA NAZARE,2023.0,MT,0.0
7154,NOVA OLIMPIA,2019.0,MT,1110.38
7155,NOVA OLIMPIA,2020.0,MT,96.09
7156,NOVA OLIMPIA,2021.0,MT,26.25
7157,NOVA OLIMPIA,2022.0,MT,33.54
7158,NOVA OLINDA,2019.0,TO,424.87
7159,NOVA OLINDA,2020.0,TO,177.17000000000002
7160,NOVA OLINDA,2021.0,CE,89.19
7161,NOVA OLINDA,2022.0,CE,331.68
7162,NOVA OLINDA DO MARANHAO,2019.0,MA,14.76
7163,NOVA OLINDA DO MARANHAO,2020.0,MA,26.77
7164,NOVA OLINDA DO MARANHAO,2021.0,MA,2.04
7165,NOVA OLINDA DO MARANHAO,2022.0,MA,4.81
7166,NOVA OLINDA DO NORTE,2019.0,AM,438.14
7167,NOVA OLINDA DO NORTE,2020.0,AM,549.7
7168,NOVA OLINDA DO NORTE,2021.0,AM,499.66
7169,NOVA OLINDA DO NORTE,2022.0,AM,930.32
7170,NOVA PADUA,2022.0,RS,1.53
7171,NOVA PALMA,2020.0,RS,1.67
7172,NOVA PALMA,2022.0,RS,5.36
7173,NOVA PALMA,2023.0,RS,1.21
7174,NOVA PETROPOLIS,2021.0,RS,1.29
7175,NOVA PETROPOLIS,2022.0,RS,2.04
7176,NOVA PORTEIRINHA,2022.0,MG,2.13
7177,NOVA PRATA,2019.0,RS,2.42
7178,NOVA PRATA,2020.0,RS,12.9
7179,NOVA PRATA,2021.0,RS,3.27
7180,NOVA PRATA,2022.0,RS,5.67
7181,NOVA PRATA,2023.0,RS,3.67
7182,NOVA PRATA DO IGUACU,2019.0,PR,14.22
7183,NOVA PRATA DO IGUACU,2020.0,PR,0.73
7184,NOVA PRATA DO IGUACU,2021.0,PR,7.53
7185,NOVA PRATA DO IGUACU,2022.0,PR,17.29
7186,NOVA RAMADA,2022.0,RS,2.22
7187,NOVA REDENCAO,2021.0,BA,4.62
7188,NOVA RESENDE,2022.0,MG,0.37
7189,NOVA ROMA,2019.0,GO,518.0
7190,NOVA ROMA,2020.0,GO,460.38
7191,NOVA ROMA,2021.0,GO,136.78
7192,NOVA ROMA,2022.0,GO,98.81
7193,NOVA ROMA DO SUL,2020.0,RS,4.58
7194,NOVA ROMA DO SUL,2021.0,RS,3.3
7195,NOVA ROMA DO SUL,2022.0,RS,5.25
7196,NOVA ROSALANDIA,2019.0,TO,80.4
7197,NOVA ROSALANDIA,2020.0,TO,251.43
7198,NOVA ROSALANDIA,2021.0,TO,63.53
7199,NOVA ROSALANDIA,2022.0,TO,316.43
7200,NOVA ROSALANDIA,2023.0,TO,0.0
7201,NOVA RUSSAS,2020.0,CE,3.04
7202,NOVA RUSSAS,2021.0,CE,55.1
7203,NOVA RUSSAS,2022.0,CE,1.06
7204,NOVA SANTA HELENA,2019.0,MT,611.98
7205,NOVA SANTA HELENA,2020.0,MT,681.31
7206,NOVA SANTA HELENA,2021.0,MT,732.13
7207,NOVA SANTA HELENA,2022.0,MT,720.4
7208,NOVA SANTA HELENA,2023.0,MT,0.0
7209,NOVA SANTA RITA,2019.0,RS,1.27
7210,NOVA SANTA RITA,2020.0,PI,21.03
7211,NOVA SANTA RITA,2021.0,PI,20.58
7212,NOVA SANTA RITA,2022.0,PI,53.56
7213,NOVA SERRANA,2020.0,MG,21.46
7214,NOVA SERRANA,2021.0,MG,18.29
7215,NOVA SOURE,2020.0,BA,191.88
7216,NOVA SOURE,2021.0,BA,153.61
7217,NOVA SOURE,2022.0,BA,861.8100000000001
7218,NOVA TEBAS,2019.0,PR,25.46
7219,NOVA TEBAS,2020.0,PR,5.27
7220,NOVA TEBAS,2022.0,PR,8.26
7221,NOVA TIMBOTEUA,2020.0,PA,5.26
7222,NOVA TIMBOTEUA,2022.0,PA,2.24
7223,NOVA UBIRATA,2019.0,MT,1543.23
7224,NOVA UBIRATA,2020.0,MT,6135.38
7225,NOVA UBIRATA,2021.0,MT,4112.58
7226,NOVA UBIRATA,2022.0,MT,6191.11
7227,NOVA UBIRATA,2023.0,MT,0.0
7228,NOVA UNIAO,2019.0,RO,1769.51
7229,NOVA UNIAO,2020.0,RO,1396.87
7230,NOVA UNIAO,2021.0,MG,249.75
7231,NOVA UNIAO,2022.0,RO,420.89
7232,NOVA UNIAO,2023.0,RO,0.0
7233,NOVA VENECIA,2020.0,ES,12.940000000000001
7234,NOVA VENECIA,2022.0,ES,16.45
7235,NOVA VENEZA,2022.0,SC,0.53
7236,NOVA VICOSA,2019.0,BA,44.55
7237,NOVA VICOSA,2020.0,BA,19.43
7238,NOVA VICOSA,2021.0,BA,6.68
7239,NOVA VICOSA,2022.0,BA,9.65
7240,NOVA VICOSA,2023.0,BA,0.0
7241,NOVA XAVANTINA,2019.0,MT,624.83
7242,NOVA XAVANTINA,2020.0,MT,1180.17
7243,NOVA XAVANTINA,2021.0,MT,1377.51
7244,NOVA XAVANTINA,2022.0,MT,469.08
7245,NOVO ACORDO,2019.0,TO,2692.54
7246,NOVO ACORDO,2020.0,TO,1417.84
7247,NOVO ACORDO,2021.0,TO,252.09000000000003
7248,NOVO ACORDO,2022.0,TO,1749.99
7249,NOVO AIRAO,2019.0,AM,129.04
7250,NOVO AIRAO,2020.0,AM,92.34
7251,NOVO AIRAO,2021.0,AM,55.78
7252,NOVO AIRAO,2022.0,AM,62.92
7253,NOVO ALEGRE,2020.0,TO,3.45
7254,NOVO ARIPUANA,2019.0,AM,18075.36
7255,NOVO ARIPUANA,2020.0,AM,10665.47
7256,NOVO ARIPUANA,2021.0,AM,16372.02
7257,NOVO ARIPUANA,2022.0,AM,28113.34
7258,NOVO BARREIRO,2022.0,RS,2.65
7259,NOVO BRASIL,2019.0,GO,6.4
7260,NOVO BRASIL,2020.0,GO,53.980000000000004
7261,NOVO CABRAIS,2022.0,RS,1.68
7262,NOVO CRUZEIRO,2019.0,MG,34.96
7263,NOVO CRUZEIRO,2020.0,MG,147.47
7264,NOVO CRUZEIRO,2021.0,MG,447.57
7265,NOVO CRUZEIRO,2022.0,MG,272.83
7266,NOVO CRUZEIRO,2023.0,MG,0.0
7267,NOVO GAMA,2020.0,GO,18.49
7268,NOVO HAMBURGO,2019.0,RS,1.17
7269,NOVO HAMBURGO,2022.0,RS,3.8000000000000003
7270,NOVO HORIZONTE,2020.0,BA,69.72999999999999
7271,NOVO HORIZONTE,2021.0,BA,62.89
7272,NOVO HORIZONTE,2022.0,BA,38.68
7273,NOVO HORIZONTE DO NORTE,2019.0,MT,14.93
7274,NOVO HORIZONTE DO NORTE,2020.0,MT,38.72
7275,NOVO HORIZONTE DO NORTE,2021.0,MT,68.22
7276,NOVO HORIZONTE DO NORTE,2022.0,MT,4.38
7277,NOVO HORIZONTE DO OESTE,2019.0,RO,37.32
7278,NOVO HORIZONTE DO OESTE,2020.0,RO,95.12
7279,NOVO HORIZONTE DO OESTE,2021.0,RO,125.64
7280,NOVO HORIZONTE DO OESTE,2022.0,RO,107.26
7281,NOVO HORIZONTE DO OESTE,2023.0,RO,0.0
7282,NOVO HORIZONTE DO SUL,2022.0,MS,5.5
7283,NOVO ITACOLOMI,2022.0,PR,8.45
7284,NOVO JARDIM,2019.0,TO,615.8199999999999
7285,NOVO JARDIM,2020.0,TO,632.5799999999999
7286,NOVO JARDIM,2021.0,TO,668.52
7287,NOVO JARDIM,2022.0,TO,44.42
7288,NOVO MACHADO,2023.0,RS,0.45
7289,NOVO MUNDO,2019.0,MT,1677.51
7290,NOVO MUNDO,2020.0,MT,2038.46
7291,NOVO MUNDO,2021.0,MT,871.72
7292,NOVO MUNDO,2022.0,MT,1309.76
7293,NOVO ORIENTE,2020.0,CE,76.83
7294,NOVO ORIENTE,2021.0,CE,112.12
7295,NOVO ORIENTE,2022.0,CE,125.57000000000001
7296,NOVO ORIENTE DE MINAS,2019.0,MG,40.519999999999996
7297,NOVO ORIENTE DE MINAS,2020.0,MG,80.0
7298,NOVO ORIENTE DE MINAS,2021.0,MG,69.34
7299,NOVO ORIENTE DE MINAS,2022.0,MG,106.54
7300,NOVO ORIENTE DE MINAS,2023.0,MG,0.0
7301,NOVO ORIENTE DO PIAUI,2020.0,PI,20.88
7302,NOVO ORIENTE DO PIAUI,2021.0,PI,159.06
7303,NOVO ORIENTE DO PIAUI,2022.0,PI,18.86
7304,NOVO PLANALTO,2019.0,GO,87.86
7305,NOVO PLANALTO,2020.0,GO,255.53
7306,NOVO PLANALTO,2021.0,GO,10.83
7307,NOVO PLANALTO,2022.0,GO,16.23
7308,NOVO PROGRESSO,2019.0,PA,21314.29
7309,NOVO PROGRESSO,2020.0,PA,25279.26
7310,NOVO PROGRESSO,2021.0,PA,37183.55
7311,NOVO PROGRESSO,2022.0,PA,22064.64
7312,NOVO REPARTIMENTO,2019.0,PA,8784.93
7313,NOVO REPARTIMENTO,2020.0,PA,16045.99
7314,NOVO REPARTIMENTO,2021.0,PA,12762.92
7315,NOVO REPARTIMENTO,2022.0,PA,10220.07
7316,NOVO SANTO ANTONIO,2019.0,MT,1157.17
7317,NOVO SANTO ANTONIO,2020.0,MT,1515.8500000000001
7318,NOVO SANTO ANTONIO,2021.0,MT,422.68
7319,NOVO SANTO ANTONIO,2022.0,PI,201.63
7320,NOVO SAO JOAQUIM,2019.0,MT,1798.54
7321,NOVO SAO JOAQUIM,2020.0,MT,964.03
7322,NOVO SAO JOAQUIM,2021.0,MT,349.47
7323,NOVO SAO JOAQUIM,2022.0,MT,311.65
7324,NOVO TIRADENTES,2022.0,RS,7.96
7325,NOVO TIRADENTES,2023.0,RS,1.07
7326,NOVO TRIUNFO,2020.0,BA,54.05
7327,NOVO TRIUNFO,2021.0,BA,123.09
7328,NOVO TRIUNFO,2022.0,BA,134.92
7329,NOVO XINGU,2022.0,RS,2.34
7330,NOVO XINGU,2023.0,RS,0.84
7331,NOVORIZONTE,2020.0,MG,30.65
7332,NOVORIZONTE,2021.0,MG,65.94
7333,NOVORIZONTE,2022.0,MG,16.25
7334,NOVORIZONTE,2023.0,MG,0.0
7335,OBIDOS,2019.0,PA,2940.38
7336,OBIDOS,2020.0,PA,3071.86
7337,OBIDOS,2021.0,PA,2287.09
7338,OBIDOS,2022.0,PA,3166.45
7339,OCARA,2020.0,CE,52.09
7340,OCARA,2021.0,CE,54.59
7341,OCARA,2022.0,CE,141.92
7342,OCAUCU,2022.0,SP,1.24
7343,OEIRAS,2020.0,PI,115.77000000000001
7344,OEIRAS,2021.0,PI,90.66
7345,OEIRAS,2022.0,PI,173.61
7346,OEIRAS DO PARA,2019.0,PA,117.57000000000001
7347,OEIRAS DO PARA,2020.0,PA,532.1
7348,OEIRAS DO PARA,2021.0,PA,407.33000000000004
7349,OEIRAS DO PARA,2022.0,PA,360.39
7350,OIAPOQUE,2019.0,AP,187.94
7351,OIAPOQUE,2020.0,AP,205.03
7352,OIAPOQUE,2021.0,AP,96.42999999999999
7353,OIAPOQUE,2022.0,AP,51.8
7354,OLHO DAGUA,2020.0,PB,9.24
7355,OLHO DAGUA,2021.0,PB,110.42000000000002
7356,OLHO DAGUA,2022.0,PB,23.8
7357,OLHO DAGUA DAS FLORES,2020.0,AL,18.0
7358,OLHO DAGUA DAS FLORES,2021.0,AL,5.88
7359,OLHO DAGUA DAS FLORES,2022.0,AL,22.18
7360,OLHO DAGUA DO BORGES,2021.0,RN,1.57
7361,OLHO DAGUA DO CASADO,2020.0,AL,16.93
7362,OLHO DAGUA DO CASADO,2022.0,AL,17.2
7363,OLHO DAGUA DO PIAUI,2019.0,PI,87.34
7364,OLHO DAGUA DO PIAUI,2020.0,PI,42.8
7365,OLHO DAGUA DO PIAUI,2021.0,PI,59.71999999999999
7366,OLHO DAGUA DO PIAUI,2022.0,PI,343.66999999999996
7367,OLHO DAGUA GRANDE,2021.0,AL,2.63
7368,OLHO DAGUA GRANDE,2022.0,AL,29.630000000000003
7369,OLHOSDAGUA,2020.0,MG,179.34
7370,OLHOSDAGUA,2021.0,MG,30.33
7371,OLHOSDAGUA,2022.0,MG,2.52
7372,OLHOSDAGUA,2023.0,MG,0.0
7373,OLIMPIA,2022.0,SP,12.950000000000001
7374,OLIMPIA,2023.0,SP,0.88
7375,OLINDINA,2021.0,BA,118.21
7376,OLINDINA,2022.0,BA,114.19
7377,OLIVEDOS,2020.0,PB,8.82
7378,OLIVEIRA,2022.0,MG,1.47
7379,OLIVEIRA,2023.0,MG,0.0
7380,OLIVEIRA DE FATIMA,2019.0,TO,5.91
7381,OLIVEIRA DE FATIMA,2020.0,TO,163.39000000000001
7382,OLIVEIRA DE FATIMA,2022.0,TO,234.05
7383,OLIVEIRA DOS BREJINHOS,2020.0,BA,866.23
7384,OLIVEIRA DOS BREJINHOS,2021.0,BA,60.81
7385,OLIVEIRA DOS BREJINHOS,2022.0,BA,117.28
7386,OLIVEIRA FORTES,2021.0,MG,19.28
7387,ONCA DE PITANGUI,2020.0,MG,9.100000000000001
7388,ONCA DE PITANGUI,2022.0,MG,1.9
7389,ORATORIOS,2020.0,MG,7.27
7390,ORIENTE,2023.0,SP,1.77
7391,ORIXIMINA,2019.0,PA,1491.58
7392,ORIXIMINA,2020.0,PA,1582.23
7393,ORIXIMINA,2021.0,PA,1391.65
7394,ORIXIMINA,2022.0,PA,1663.27
7395,ORIZANIA,2020.0,MG,8.61
7396,ORIZONA,2019.0,GO,54.879999999999995
7397,ORIZONA,2020.0,GO,250.73
7398,ORIZONA,2021.0,GO,115.95
7399,ORIZONA,2022.0,GO,425.53999999999996
7400,ORLANDIA,2022.0,SP,0.76
7401,ORLEANS,2019.0,SC,1.74
7402,ORLEANS,2020.0,SC,6.72
7403,ORLEANS,2022.0,SC,10.45
7404,ORLEANS,2023.0,SC,5.94
7405,OROBO,2022.0,PE,0.7
7406,OROCO,2021.0,PE,41.32
7407,OROCO,2022.0,PE,1.02
7408,OROS,2020.0,CE,19.97
7409,OROS,2021.0,CE,127.38999999999999
7410,OROS,2022.0,CE,199.26
7411,ORTIGUEIRA,2019.0,PR,168.64
7412,ORTIGUEIRA,2020.0,PR,225.02
7413,ORTIGUEIRA,2021.0,PR,162.75
7414,ORTIGUEIRA,2022.0,PR,129.88
7415,ORTIGUEIRA,2023.0,PR,2.53
7416,OSASCO,2022.0,SP,1.75
7417,OSORIO,2022.0,RS,1.22
7418,OSVALDO CRUZ,2022.0,SP,2.08
7419,OTACILIO COSTA,2019.0,SC,19.19
7420,OTACILIO COSTA,2021.0,SC,6.390000000000001
7421,OTACILIO COSTA,2022.0,SC,19.56
7422,OUREM,2019.0,PA,30.259999999999998
7423,OUREM,2020.0,PA,45.260000000000005
7424,OUREM,2021.0,PA,22.85
7425,OUREM,2022.0,PA,64.92999999999999
7426,OURICANGAS,2022.0,BA,14.72
7427,OURICURI,2020.0,PE,33.6
7428,OURICURI,2021.0,PE,169.78
7429,OURICURI,2022.0,PE,181.29
7430,OURILANDIA DO NORTE,2019.0,PA,1012.79
7431,OURILANDIA DO NORTE,2020.0,PA,1640.09
7432,OURILANDIA DO NORTE,2021.0,PA,1172.43
7433,OURILANDIA DO NORTE,2022.0,PA,1404.32
7434,OURILANDIA DO NORTE,2023.0,PA,1.02
7435,OURINHOS,2022.0,SP,0.75
7436,OURO,2020.0,SC,4.5
7437,OURO,2022.0,SC,11.1
7438,OURO,2023.0,SC,0.51
7439,OURO FINO,2022.0,MG,1.58
7440,OURO PRETO,2020.0,MG,2.06
7441,OURO PRETO,2021.0,MG,6.359999999999999
7442,OURO PRETO,2022.0,MG,35.92
7443,OURO PRETO DO OESTE,2019.0,RO,1224.84
7444,OURO PRETO DO OESTE,2020.0,RO,611.3100000000001
7445,OURO PRETO DO OESTE,2021.0,RO,182.28
7446,OURO PRETO DO OESTE,2022.0,RO,72.57
7447,OURO PRETO DO OESTE,2023.0,RO,15.55
7448,OURO VELHO,2020.0,PB,6.91
7449,OURO VELHO,2021.0,PB,52.0
7450,OURO VELHO,2022.0,PB,9.54
7451,OURO VERDE,2019.0,SC,3.5500000000000003
7452,OURO VERDE,2022.0,SC,1.84
7453,OURO VERDE DE MINAS,2022.0,MG,4.390000000000001
7454,OUROLANDIA,2020.0,BA,19.2
7455,OUROLANDIA,2021.0,BA,14.559999999999999
7456,OUROLANDIA,2022.0,BA,3.3
7457,OUVIDOR,2019.0,GO,22.97
7458,OUVIDOR,2020.0,GO,72.49
7459,OUVIDOR,2021.0,GO,33.21
7460,OUVIDOR,2022.0,GO,17.77
7461,PACAJA,2019.0,PA,13509.45
7462,PACAJA,2020.0,PA,24308.23
7463,PACAJA,2021.0,PA,16887.1
7464,PACAJA,2022.0,PA,23198.29
7465,PACAJA,2023.0,PA,0.0
7466,PACAJUS,2019.0,CE,17.64
7467,PACAJUS,2021.0,CE,44.54
7468,PACARAIMA,2019.0,RR,37.63
7469,PACARAIMA,2020.0,RR,89.62
7470,PACARAIMA,2021.0,RR,17.88
7471,PACARAIMA,2022.0,RR,35.9
7472,PACATUBA,2020.0,CE,18.9
7473,PACATUBA,2021.0,CE,29.5
7474,PACATUBA,2022.0,SE,8.66
7475,PACATUBA,2023.0,SE,0.46
7476,PACO DO LUMIAR,2019.0,MA,16.84
7477,PACOTI,2021.0,CE,9.18
7478,PACUJA,2021.0,CE,21.16
7479,PADRE BERNARDO,2019.0,GO,210.83
7480,PADRE BERNARDO,2020.0,GO,292.57
7481,PADRE BERNARDO,2021.0,GO,143.18
7482,PADRE BERNARDO,2022.0,GO,153.22
7483,PADRE CARVALHO,2020.0,MG,10.23
7484,PADRE MARCOS,2020.0,PI,37.230000000000004
7485,PADRE MARCOS,2021.0,PI,11.65
7486,PADRE PARAISO,2019.0,MG,10.72
7487,PADRE PARAISO,2020.0,MG,30.200000000000003
7488,PADRE PARAISO,2021.0,MG,42.61
7489,PADRE PARAISO,2022.0,MG,18.4
7490,PAES LANDIM,2021.0,PI,0.8200000000000001
7491,PAES LANDIM,2022.0,PI,36.22
7492,PAI PEDRO,2020.0,MG,27.060000000000002
7493,PAI PEDRO,2021.0,MG,478.22
7494,PAI PEDRO,2022.0,MG,343.92
7495,PAICANDU,2022.0,PR,0.58
7496,PAIM FILHO,2021.0,RS,5.890000000000001
7497,PAIM FILHO,2022.0,RS,13.77
7498,PAIM FILHO,2023.0,RS,3.4000000000000004
7499,PAINEIRAS,2020.0,MG,17.72
7500,PAINEL,2020.0,SC,3.06
7501,PAINS,2020.0,MG,4.77
7502,PAINS,2022.0,MG,1.42
7503,PAJEU DO PIAUI,2020.0,PI,256.39
7504,PAJEU DO PIAUI,2021.0,PI,508.51
7505,PAJEU DO PIAUI,2022.0,PI,385.18
7506,PALESTINA,2021.0,AL,17.86
7507,PALESTINA DE GOIAS,2020.0,GO,245.36
7508,PALESTINA DO PARA,2019.0,PA,55.82
7509,PALESTINA DO PARA,2020.0,PA,68.19
7510,PALESTINA DO PARA,2021.0,PA,73.49
7511,PALESTINA DO PARA,2022.0,PA,10.74
7512,PALHANO,2020.0,CE,20.08
7513,PALHANO,2021.0,CE,30.759999999999998
7514,PALHANO,2022.0,CE,24.740000000000002
7515,PALHOCA,2020.0,SC,31.669999999999998
7516,PALHOCA,2021.0,SC,18.84
7517,PALHOCA,2022.0,SC,7.82
7518,PALHOCA,2023.0,SC,1.28
7519,PALMA,2020.0,MG,1.65
7520,PALMA,2022.0,MG,17.810000000000002
7521,PALMA,2023.0,MG,0.0
7522,PALMA SOLA,2019.0,SC,0.61
7523,PALMA SOLA,2022.0,SC,2.0300000000000002
7524,PALMA SOLA,2023.0,SC,1.29
7525,PALMARES,2020.0,PE,10.27
7526,PALMARES,2021.0,PE,88.12
7527,PALMARES,2022.0,PE,2.69
7528,PALMARES DO SUL,2022.0,RS,2.82
7529,PALMAS,2019.0,TO,339.33
7530,PALMAS,2020.0,PR,662.18
7531,PALMAS,2021.0,PR,890.21
7532,PALMAS,2022.0,PR,201.2
7533,PALMAS,2023.0,PR,1.05
7534,PALMAS DE MONTE ALTO,2019.0,BA,122.64
7535,PALMAS DE MONTE ALTO,2020.0,BA,395.54
7536,PALMAS DE MONTE ALTO,2021.0,BA,544.29
7537,PALMAS DE MONTE ALTO,2022.0,BA,557.8199999999999
7538,PALMEIRA,2019.0,PR,3.94
7539,PALMEIRA,2020.0,PR,10.79
7540,PALMEIRA,2021.0,PR,60.75
7541,PALMEIRA,2022.0,SC,23.62
7542,PALMEIRA,2023.0,PR,4.38
7543,PALMEIRA DAS MISSOES,2022.0,RS,1.94
7544,PALMEIRA DO PIAUI,2019.0,PI,301.15000000000003
7545,PALMEIRA DO PIAUI,2020.0,PI,1051.14
7546,PALMEIRA DO PIAUI,2021.0,PI,3983.67
7547,PALMEIRA DO PIAUI,2022.0,PI,2853.7499999999995
7548,PALMEIRA DO PIAUI,2023.0,PI,15.38
7549,PALMEIRA DOS INDIOS,2020.0,AL,24.21
7550,PALMEIRA DOS INDIOS,2021.0,AL,6.75
7551,PALMEIRA DOS INDIOS,2022.0,AL,48.370000000000005
7552,PALMEIRA DOS INDIOS,2023.0,AL,56.78
7553,PALMEIRAIS,2019.0,PI,109.2
7554,PALMEIRAIS,2020.0,PI,127.58
7555,PALMEIRAIS,2021.0,PI,155.9
7556,PALMEIRAIS,2022.0,PI,4.72
7557,PALMEIRANDIA,2019.0,MA,6.25
7558,PALMEIRANTE,2019.0,TO,474.55
7559,PALMEIRANTE,2020.0,TO,1863.6299999999999
7560,PALMEIRANTE,2021.0,TO,4592.71
7561,PALMEIRANTE,2022.0,TO,2303.83
7562,PALMEIRAS,2021.0,BA,2.66
7563,PALMEIRAS DE GOIAS,2020.0,GO,61.9
7564,PALMEIRAS DE GOIAS,2022.0,GO,76.1
7565,PALMEIRAS DO TOCANTINS,2019.0,TO,106.13
7566,PALMEIRAS DO TOCANTINS,2020.0,TO,240.41
7567,PALMEIRAS DO TOCANTINS,2021.0,TO,14.17
7568,PALMEIRAS DO TOCANTINS,2022.0,TO,206.99
7569,PALMEIROPOLIS,2019.0,TO,806.25
7570,PALMEIROPOLIS,2020.0,TO,1199.3
7571,PALMEIROPOLIS,2021.0,TO,159.9
7572,PALMEIROPOLIS,2022.0,TO,25.5
7573,PALMEIROPOLIS,2023.0,TO,0.0
7574,PALMINOPOLIS,2020.0,GO,1.43
7575,PALMITAL,2020.0,PR,82.03
7576,PALMITAL,2021.0,PR,40.87
7577,PALMITAL,2022.0,PR,43.89
7578,PALMITAL,2023.0,PR,16.14
7579,PALMITINHO,2021.0,RS,1.51
7580,PALMITINHO,2022.0,RS,2.9299999999999997
7581,PALMITINHO,2023.0,RS,1.17
7582,PALMITOS,2019.0,SC,11.65
7583,PALMITOS,2020.0,SC,2.2
7584,PALMITOS,2021.0,SC,2.48
7585,PALMITOS,2022.0,SC,6.67
7586,PALMOPOLIS,2022.0,MG,5.12
7587,PANAMA,2020.0,GO,49.44
7588,PANAMBI,2022.0,RS,2.5
7589,PANCAS,2020.0,ES,13.870000000000001
7590,PANCAS,2022.0,ES,18.42
7591,PANCAS,2023.0,ES,0.0
7592,PANELAS,2020.0,PE,15.709999999999999
7593,PANELAS,2021.0,PE,15.76
7594,PANELAS,2022.0,PE,0.23
7595,PANTANO GRANDE,2021.0,RS,13.200000000000001
7596,PANTANO GRANDE,2022.0,RS,26.400000000000002
7597,PAO DE ACUCAR,2020.0,AL,21.840000000000003
7598,PAO DE ACUCAR,2021.0,AL,14.440000000000001
7599,PAO DE ACUCAR,2022.0,AL,175.95
7600,PAPAGAIOS,2022.0,MG,3.54
7601,PAPANDUVA,2019.0,SC,13.6
7602,PAPANDUVA,2020.0,SC,10.51
7603,PAPANDUVA,2021.0,SC,11.299999999999999
7604,PAPANDUVA,2022.0,SC,17.27
7605,PAPANDUVA,2023.0,SC,0.7
7606,PARA DE MINAS,2019.0,MG,4.65
7607,PARA DE MINAS,2020.0,MG,14.25
7608,PARA DE MINAS,2021.0,MG,0.73
7609,PARA DE MINAS,2022.0,MG,3.12
7610,PARACATU,2019.0,MG,1634.96
7611,PARACATU,2020.0,MG,1720.85
7612,PARACATU,2021.0,MG,233.05
7613,PARACATU,2022.0,MG,472.71
7614,PARACURU,2019.0,CE,54.510000000000005
7615,PARACURU,2020.0,CE,29.36
7616,PARACURU,2021.0,CE,4.43
7617,PARACURU,2022.0,CE,29.56
7618,PARAGOMINAS,2019.0,PA,1612.48
7619,PARAGOMINAS,2020.0,PA,1724.99
7620,PARAGOMINAS,2021.0,PA,3190.56
7621,PARAGOMINAS,2022.0,PA,3973.71
7622,PARAGUACU,2022.0,MG,2.6
7623,PARAGUACU PAULISTA,2022.0,SP,1.38
7624,PARAI,2019.0,RS,8.55
7625,PARAI,2020.0,RS,5.970000000000001
7626,PARAI,2021.0,RS,5.34
7627,PARAI,2022.0,RS,13.27
7628,PARAI,2023.0,RS,0.99
7629,PARAIBANO,2019.0,MA,189.23999999999998
7630,PARAIBANO,2020.0,MA,1021.48
7631,PARAIBANO,2021.0,MA,123.82000000000001
7632,PARAIBANO,2022.0,MA,193.93
7633,PARAIBANO,2023.0,MA,0.0
7634,PARAIBUNA,2020.0,SP,2.54
7635,PARAIPABA,2019.0,CE,38.13
7636,PARAIPABA,2020.0,CE,17.14
7637,PARAIPABA,2021.0,CE,63.82000000000001
7638,PARAIPABA,2022.0,CE,105.68
7639,PARAISO,2022.0,SC,9.6
7640,PARAISO DAS AGUAS,2019.0,MS,73.9
7641,PARAISO DAS AGUAS,2020.0,MS,253.48
7642,PARAISO DAS AGUAS,2021.0,MS,384.02
7643,PARAISO DAS AGUAS,2022.0,MS,291.59999999999997
